///////阿古直播，在开源的海洋里遨游///////////////
  
///////免费使用，严禁商用，仅供学习，违者自负！///////
///////Github项目名live///////////////


💖【少儿频道】,#genre#
CCTV世界地理,http://58.205.220.58/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513303.m3u8
CCTV世界地理,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513302.m3u8
CCTV世界地理,http://ct.whosayssowhat.top:4022/udp/239.253.43.7:5146
CCTV卫生健康,http://58.205.220.45/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513503.m3u8
CCTV卫生健康,http://58.205.220.58/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513503.m3u8
CCTV央视台球,http://111.20.40.170/PLTV/88888893/224/3221226956/index.m3u8
CCTV央视台球,http://58.205.220.45/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513703.m3u8
CCTV央视台球,http://58.205.220.58/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513703.m3u8
CCTV央视台球,http://ct.whosayssowhat.top:4022/udp/239.253.43.11:5146
CCTV央视文化精品,http://113.117.74.22:8081/hls/116/index.m3u8
CCTV央视文化精品,http://58.205.220.45/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513803.m3u8
CCTV央视文化精品,http://58.205.220.58/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513803.m3u8
CCTV央视文化精品,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513802.m3u8
CCTV央视文化精品,http://ct.whosayssowhat.top:4022/udp/239.253.43.13:5146
CC看动漫,https://live.goodiptv.club/api/huya.php?id=25393892
CEC国际汉语文化,http://play.cec-tv.com.cn/channel/cec-tv1.m3u8
CEC国际健康,http://play.cec-tv.com.cn/channel/cec-tv4.m3u8
CEC国际教育,http://play.cec-tv.com.cn/channel/cec-tv3.m3u8
CEC国际旅游,http://play.cec-tv.com.cn/channel/cec-tv2.m3u8
CelestialMoviesHD,http://198.16.100.90:8278/Celestialindo/playlist.m3u8?tid=MA5A2795215627952156&ct=19254&tsum=5af1cfa380a0d40379beb469d60702ab
CETV-1 高清,http://lzo.hk3c.ml/daili/liugongzi.php?id=CETV-1H264_4000
CETV-1,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001020/index.m3u8?
CETV1,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001100/index.m3u8?
CETV1,http://111.59.63.32:9901/tsfile/live/1024_1.m3u8
CETV1,http://113.117.74.22:8081/hls/63/index.m3u8
CETV1,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226673/1.m3u8
CETV1,http://183.207.255.188/live/program/live/zgjy1ott/1300000/mnf.m3u8
CETV1,http://39.134.115.221:8080/PLTV/88888910/224/3221225661/index.m3u8
CETV-1,http://39.134.61.218/PLTV/88888888/224/3221226518/index.m3u8
CETV-1,http://39.134.61.218/PLTV/88888888/224/3221226947/index.m3u8
CETV-1,http://39.134.61.218/PLTV/88888888/224/3221226970/index.m3u8
CETV-1,http://ct.whosayssowhat.top:4022/udp/239.77.1.222:5146
CETV1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225753/index.m3u8
CETV1,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000135
CETV1,http://txycetvbl.centv.cn/cetv1/ypd.m3u8
CETV-1,http://txycetvbl.centv.cn/cetv1/ypd.m3u8
CETV1,http://txycsbl.centv.cn/zb/0628cetv1.m3u8
CETV-1,http://txycsbl.centv.cn/zb/0628cetv1.m3u8
CETV-1,http://sss.iptv8.top/live/sxg.php?id=CETV-1H264_4000
CETV1,https://cntv.sbs/live05?id=cetv1
CETV1,https://live.goodiptv.club/api/ghyx.php?id=CETV1HD_6000
CETV2,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001226/index.m3u8?
CETV-2,http://39.134.61.218/PLTV/88888888/224/3221226919/index.m3u8
CETV2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225756/index.m3u8
CETV2,http://txycetvbl.centv.cn/cetv2/2020tsytk.m3u8
CETV-2,http://txycetvbl.centv.cn/cetv2/2020tsytk.m3u8
CETV2,http://txycsbl.centv.cn/zb/0822cetv2.m3u8
CETV-2,http://txycsbl.centv.cn/zb/0822cetv2.m3u8
CETV3 标清,https://live.goodiptv.club/api/ghyx.php?id=CETV3HD_2000
CETV3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226226/index.m3u8
CETV3,http://txycetvbl.centv.cn/cetv3/bjdm.m3u8
CETV-3,http://txycetvbl.centv.cn/cetv3/bjdm.m3u8
CETV3,http://txycsbl.centv.cn/zb/0822cetv3.m3u8
CETV-3,http://txycsbl.centv.cn/zb/0822cetv3.m3u8
CETV-4 标清,http://lzo.hk3c.ml/daili/liugongzi.php?id=CETV-4H264_2000
CETV4 标清,https://live.goodiptv.club/api/ghyx.php?id=CETV4HD_2000
CETV4,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001218/index.m3u8?
CETV4,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001348/index.m3u8?
CETV4,http://113.117.74.22:8081/hls/111/index.m3u8
CETV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226225/index.m3u8
CETV4,http://txycetvbl.centv.cn/cetv4/zjpd.m3u8
CETV-4,http://txycetvbl.centv.cn/cetv4/zjpd.m3u8
CETV4,http://txycsbl.centv.cn/zb/0822cetv4.m3u8
CETV-4,http://txycsbl.centv.cn/zb/0822cetv4.m3u8
CETV-4,http://sss.iptv8.top/live/sxg.php?id=CETV-4H264_2000
CETV4,https://cntv.sbs/live05?id=cetv4
CETV-早期教育,http://ct.whosayssowhat.top:4022/udp/239.77.0.180:5146
cg.cn/3ltpG
CGNTV,http://live.cgtn.com/1000/prog_index.m3u8
CGNTV,http://livear.cgtn.com/1000a/prog_index.m3u8
CGNTV,http://livees.cgtn.com/1000e/prog_index.m3u8
CGNTV,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGNTV,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN 4M576,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/wh7f454c46tw1759364445_-231454179/ott.mobaibox.com/PLTV/3/224/3221228095/index.m3u8?icpid=3&amp;RTS=1674386169&amp;from=40&amp;popid=40&amp;hms_devid=2038&amp;prioritypopid=40&amp;vqe=3
CGTN 576,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/wh7f454c46tw339749067_1329413079/ott.mobaibox.com/PLTV/3/224/3221225917/index.m3u8?icpid=3&amp;RTS=1674380455&amp;from=40&amp;popid=40&amp;hms_devid=2116&amp;prioritypopid=40&amp;vqe=3
CGTN 576,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/wh7f454c46tw339749067_1329413079/ott.mobaibox.com/PLTV/3/224/3221225917/index.m3u8?icpid=3&RTS=1674380455&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3
CGTN 8M1080,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001024/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CGTN 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225745/index.m3u8
CGTN Arabic,http://livear.cgtn.com/1000a/prog_index.m3u8
CGTN Español,http://livees.cgtn.com/500e/prog_index.m3u8
CGTN France,http://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN(挂梯可加速),http://magicluweibo.com/hehe/25.php
CGTN(农),mitv://generationnexxxt.com:19806/b1f0e7e90e654f63a369f11b54428643
CGTN,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001058/index.m3u8?
CGTN,http://198.16.100.90:8278/CGTN/playlist.m3u8?tid=MDED6717475367174753&ct=19225&tsum=096735a63d2e871c3ab4980cfea64fe4
CGTN,http://221.0.78.198:1681/hls/10216/index.m3u8#http://39.134.115.221:8080/PLTV/88888910/224/3221225747/index.m3u8#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240365_1/playlist.m3u8?CONTENTID=00000110240365_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240366_1/playlist.m3u8?CONTENTID=00000110240366_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240367_1/playlist.m3u8?CONTENTID=00000110240367_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240368_1/playlist.m3u8?CONTENTID=00000110240368_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240369_1/playlist.m3u8?CONTENTID=00000110240369_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240370_1/playlist.m3u8?CONTENTID=00000110240370_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CGTN,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18581519202&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=364&id=CCTV15news_1500
CGTN,mitv://generationnexxxt.com:19806/b1f0e7e90e654f63a369f11b54428643.ts
CGTN.576,http://60.208.16.27:1505/gudou.php?id=CCTV15news_1500
CGTN阿拉伯语,http://58.205.220.45/tlivectfree-cdn.ysp.cctv.cn/ysp/2010155203.m3u8
CGTN阿拉伯语,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2010155203.m3u8
CGTN阿拉伯语频道,http://livear.cgtn.com/1000a/prog_index.m3u8
CGTN阿语,https://livear.cgtn.com/1000a/prog_index.m3u8
CGTN标清,http://39.134.61.218/PLTV/88888888/224/3221226972/index.m3u8
CGTN-俄语 标清,http://lzo.hk3c.ml/daili/liugongzi.php?id=ey_2000
CGTN俄语,http://58.205.220.45/tlivectfree-cdn.ysp.cctv.cn/ysp/2010152603.m3u8
CGTN俄语,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2010152603.m3u8
CGTN-俄语,http://sss.iptv8.top/live/sxg.php?id=ey_2000
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN俄语频道,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN-法语 标清,http://lzo.hk3c.ml/daili/liugongzi.php?id=fy_2000
CGTN法语,http://58.205.220.45/tlivectfree-cdn.ysp.cctv.cn/ysp/2010153503.m3u8
CGTN法语,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2010153503.m3u8
CGTN-法语,http://sss.iptv8.top/live/sxg.php?id=fy_2000
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8?zshijd#https://news.cgtn.com/resource/live/french/cgtn-f.m3u8?zshijd
CGTN法语频道,https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN记录,http://39.134.115.221:8080/PLTV/88888910/224/3221225645/index.m3u8
CGTN纪录 4M576,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw339922261_2119378178/ott.mobaibox.com/PLTV/3/224/3221227574/index.m3u8?icpid=3&amp;RTS=1674380455&amp;from=40&amp;popid=40&amp;hms_devid=2113&amp;prioritypopid=40&amp;vqe=3
CGTN纪录,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw339922261_2119378178/ott.mobaibox.com/PLTV/3/224/3221227574/index.m3u8?icpid=3&amp;RTS=1674380455&amp;from=40&amp;popid=40&amp;hms_devid=2113&amp;prioritypopid=40&amp;vqe=3
CGTN纪录,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw339922261_2119378178/ott.mobaibox.com/PLTV/3/224/3221227574/index.m3u8?icpid=3&RTS=1674380455&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3
CGTN纪录,http://223.110.243.167/ott.js.chinamobile.com/PLTV/3/224/3221227574/index.m3u8
CGTN纪录国际,http://58.205.220.45/tlivectfree-cdn.ysp.cctv.cn/ysp/2010155403.m3u8
CGTN纪录国际,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2010155403.m3u8
CGTN-纪录频道,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN拉丁美洲频道,http://livees.cgtn.com/1000e/prog_index.m3u8
CGTN西班牙语,http://58.205.220.45/tlivectfree-cdn.ysp.cctv.cn/ysp/2010152503.m3u8
CGTN西班牙语,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2010152503.m3u8
CGTN西班牙语频道,http://livees.cgtn.com/500e/prog_index.m3u8
CGTN-西语 标清,http://lzo.hk3c.ml/daili/liugongzi.php?id=xbyy_2000
CGTN-西语,http://sss.iptv8.top/live/sxg.php?id=xbyy_2000
CGTN西语,https://livees.cgtn.com/1000e/prog_index.m3u8
CGTN西语,https://livees.cgtn.com/1000e/prog_index.m3u8?zshijd#https://news.cgtn.com/resource/live/espanol/cgtn-e.m3u8?zshijd#http://livees.cgtn.com/1000e/prog_index.m3u8?zshijd
CGTN-新闻频道,http://live.cgtn.com/1000/prog_index.m3u8
CGTN英文,http://58.205.220.45/tlivectfree-cdn.ysp.cctv.cn/ysp/2001656803.m3u8
CGTN英文,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2001656803.m3u8
CGTN-英语 标清,http://lzo.hk3c.ml/daili/liugongzi.php?id=CGTN_4000
CGTN-英语,http://sss.iptv8.top/live/sxg.php?id=CGTN_4000
CHC动作电影,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18581519202&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=364&id=CHCHD_7000
CHC动作电影 标清,https://live.goodiptv.club/api/ghyx.php?id=MotionHD_2000
CHC动作电影 高清,http://lzo.hk3c.ml/daili/liugongzi.php?id=wqCHCdzdyH265_4000
CHC动作电影(农),mitv://generationnexxxt.com:19806/b0a0d2f361f04b429a3185b04b6f7667
CHC动作电影,http://111.20.40.166/PLTV/88888893/224/3221226465/index.m3u8
CHC动作电影,http://113.117.74.22:8081/hls/34/index.m3u8
CHC动作电影,http://113.117.74.22:8081/hls/62/index.m3u8
CHC动作电影,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CHC动作电影,http://61.160.152.68/live.aishang.ctlcdn.com/00000110240324_1/encoder/0/playlist.m3u8?CONTENTID=00000110240324_1&AUTHINFO=FABqh274XDn8fkurD5614vXukv%2Bllu6MCULXDoxJ6upZMyB3BTGL8Fz1cBrzuGpUOEVg8724ObgLgS2tj%2FSq8xWZ1p4rvSaCId2u7KLjn%2F46Kf00Xa0UUCbNAV9EWdHyJMhivxx1S8fcvB8Encq%2Br2%2FNnfOdizLLGdg97cAjQVBrJ5ycvSCIUdxWiGJJfFI3hgreSH2tPUplkub%2BeFttIQ%3D%3D&USERTOKEN=OcdSKDHIYJi7z1i4zpgoeOB0O2BhR0KR
CHC动作电影,http://baidu.live.cqccn.com/__cl/cg:live/__c/chcdzdyHD/__op/default/__f//index.m3u8
CHC动作电影,http://live.cooltv.top/tv/aishang.php?id=chcdzdy
CHC动作电影,http://sss.iptv8.top/live/sxg.php?id=wqCHCdzdyH265_4000
CHC动作电影,mitv://generationnexxxt.com:19806/1c38c3ebe98f4365978a213d84d1d11b.ts
CHC动作电影,tvbus://3pJKrsZFpNewFGuLRa7VhL6rrnjHdWYBEZt9Dy8nWFmZZcZFG3AXnYE268Q3V
CHC动作电影「IPV6」,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影「IPV6」,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com CHC高清电影「IPV6」,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com CHC家庭影院「IPV6」,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com SiTV五星体育「IPV6」,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001018/index.m3u8? SiTV东方财经「IPV6」•支持回看,http://[2409:8087:4402:20:1:1216:401:14]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8 SiTV欢笑剧场「IPV6」•支持回看,http://[2409:8087:4402:20:1:1216:401:15]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8 SiTV法治天地「IPV6」•支持回看,http://[2409:8087:4402:20:1:1216:401:38]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226340/index.m3u8 SiTV魅力足球「IPV6」•支持回看,http://[2409:8087:4402:20:1:1216:401:2b]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226337/index.m3u8 SiTV乐游「IPV6」•支持回看,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw693544055_1408872340/ott.mobaibox.com/PLTV/3/224/3221227771/index.m3u8 SiTV动漫秀场「IPV6」•支持回看,http://[2409:8087:2001:20:2800:0:df6e:eb16]/wh7f454c46tw810856213_665642662/ott.mobaibox.com/PLTV/3/224/3221227774/index.m3u8 SiTV游戏风云「IPV6」•支持回看,http://[2409:8087:2001:20:2800:0:df6e:eb16]/wh7f454c46tw894957216_-1133603163/ott.mobaibox.com/PLTV/3/224/3221227713/index.m3u8 SiTV生活时尚「IPV6」•支持回看,http://[2409:8087:2001:20:2800:0:df6e:eb17]/wh7f454c46tw982225711_-1273501347/ott.mobaibox.com/PLTV/3/224/3221227707/index.m3u8 SiTV都市剧场「IPV6」•支持回看,http://[2409:8087:2001:20:2800:0:df6e:eb17]/wh7f454c46tw1137773902_-1434406268/ott.mobaibox.com/PLTV/3/224/3221227710/index.m3u8 SiTV金色学堂「IPV6」•支持回看,http://[2409:8087:4402:20:1:1216:401:3c]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226332/index.m3u8
CHC高清电影 高清,http://lzo.hk3c.ml/daili/liugongzi.php?id=lnwsCHC-HDH265_4000
CHC高清电影(农),mitv://generationnexxxt.com:19806/e27bf51377e2485cb8a7e59c05b24848
CHC高清电影,http://111.20.40.170/TVOD/88888893/224/3221226463/index.m3u8?/PLTV/.smil
CHC高清电影,http://111.20.40.171/PLTV/88888893/224/3221226463/index.m3u8
CHC高清电影,http://113.117.74.22:8081/hls/106/index.m3u8
CHC高清电影,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CHC高清电影,http://120.204.20.48/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel43063/index.m3u8
CHC高清电影,http://221.2.36.34:8888/newlive/live/hls/57/live.m3u8
CHC高清电影,http://223.151.51.27:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CHC高清电影,http://60.208.16.27:1505/gudou.php?id=CHCHD_7000
CHC高清电影,http://61.160.152.68/live.aishang.ctlcdn.com/00000110240325_1/encoder/0/playlist.m3u8?CONTENTID=00000110240325_1&&AUTHINFO=FABqh274XDn8fkurD5614vXukv%2Bllu6MCULXDoxJ6upZMyB3BTGL8Fz1cBrzuGpUOEVg8724ObgLgS2tj%2FSq8xWZ1p4rvSaCId2u7KLjn%2F46Kf00Xa0UUCbNAV9EWdHyJMhivxx1S8fcvB8Encq%2Br2%2FNnfOdizLLGdg97cAjQVBrJ5ycvSCIUdxWiGJJfFI3hgreSH2tPUplkub%2BeFttIQ%3D%3D&USERTOKEN=OcdSKDHIYJi7z1i4zpgoeOB0O2BhR0KR
CHC高清电影,http://61.160.152.68/live.aishang.ctlcdn.com/00000110240325_1/encoder/0/playlist.m3u8?CONTENTID=00000110240325_1&AUTHINFO=FABqh274XDn8fkurD5614vXukv%2Bllu6MCULXDoxJ6upZMyB3BTGL8Fz1cBrzuGpUOEVg8724ObgLgS2tj%2FSq8xWZ1p4rvSaCId2u7KLjn%2F46Kf00Xa0UUCbNAV9EWdHyJMhivxx1S8fcvB8Encq%2Br2%2FNnfOdizLLGdg97cAjQVBrJ5ycvSCIUdxWiGJJfFI3hgreSH2tPUplkub%2BeFttIQ%3D%3D&USERTOKEN=OcdSKDHIYJi7z1i4zpgoeOB0O2BhR0KR
CHC高清电影,http://baidu.live.cqccn.com/__cl/cg:live/__c/chcgqdyHD/__op/default/__f//index.m3u8
CHC高清电影,http://ct.whosayssowhat.top:4022/udp/239.77.0.27:5146
CHC高清电影,http://live.cooltv.top/tv/aishang.php?id=chcgqdy
CHC高清电影,http://sss.iptv8.top/live/sxg.php?id=lnwsCHC-HDH265_4000
CHC高清电影,http://xztv.hk3.20212021.ml.cdn.cloudflare.net/xztv.php?id=a787bff0-5bf5-4e01-ab3e-86506c29fc46
CHC高清电影,http://zhuji.sdrnwl.cn:9901/tsfile/live/1058_1.m3u8
CHC高清电影,https://live.goodiptv.club/api/ghyx.php?id=CHCHD2_6000
CHC高清电影,mitv://generationnexxxt.com:19806/dd917220abee49abbee90ffa427117ce.ts
CHC高清电影,tvbus://3anZi1KPup7U83tWzccpUAve3qD6vyHMFJGYTCUWR8jnMD53itx4Xb9bPznCR
CHC高清电影「IPV6」,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭电影,http://111.20.40.171/PLTV/88888893/224/3221226462/index.m3u8
CHC家庭影院 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8 CHC
CHC家庭影院 标清,https://live.goodiptv.club/api/ghyx.php?id=CHCHD_2000
CHC家庭影院 高清,http://lzo.hk3c.ml/daili/liugongzi.php?id=jbtygqCHCjtyyH265_4000
CHC家庭影院(农),mitv://generationnexxxt.com:19806/bbe8e8a94b974d27a3503380b5b934ce
CHC家庭影院,http://111.20.40.166/PLTV/88888893/224/3221226462/index.m3u8
CHC家庭影院,http://111.20.40.170/PLTV/88888893/224/3221226462/index.m3u8?$8M1080
CHC家庭影院,http://113.117.74.22:8081/hls/35/index.m3u8
CHC家庭影院,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240323_1/encoder/0/playlist.m3u8?CONTENTID=00000110240323_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CHC家庭影院,http://144.24.79.120:5678/sxg.php?id=jbtygqCHCjtyyH265_4000
CHC家庭影院,http://221.2.36.34:8888/newlive/live/hls/55/live.m3u8
